"","commit_hash","commit_message","fix","classification","contains_bug","ns","nd","nf","entrophy","la","ld","lt","ndev","age","nuc","exp","rexp","sexp","glm_probability","name","commit_words","bayesian_score","spam_ham","jacob","charles"
"277","ace9c89c4c8039ff43483a70a962fd8e80c5b0d5","Removed two unreferenced global variables and moved {{{wordsize}}} to the only file where it is used.git-svn-id: https://trac.ccs.neu.edu/svn/larceny/trunk/larceny_src@3982 c9681fa6-b8ae-40c0-a6da-707a35ad5973n","False","None","f",1,1,2,0.811278124459133,1,3,1569,9,0.00615740740740741,74,2437.5,98.2944171452253,295,0,"larceny-oldimport",26,0.729748066295,"ham","False","False"
"127","ad94fbb3221fb50a613cdcaf1c8d8f08b45f4064","Log the launch command for Spark executors","False","None","f",1,1,1,0,13,3,212,47,4.67016203703704,36,621,1.21412533271211,386,0,"graphx",5,0.755933265194,"ham","False","False"
"76","ae58058c41bc807c404a3875b6a6c2a1f76b680b","v2.0a11 - passed all regtests with linux-x86 (gcc47, gcc47, clang++) and MSVC2k13/windows","False","Preventative","f",1,1,1,0,2,2,64,5,0.0062037037037037,24,24140,162.194029850746,17324,0,"Stroika",11,0.762728622109,"ham","False","True"
"254","aff9abda39d7e59539fa9b18edc328bd921af53d","Made changes to Nick's app","False","None","t",1,10,24,1.81857996962735,286,22,97.5416666666667,2,15.8814781057099,75,2169.5,1.00825531246123,153,0,"iSENSE-Hardware",4,0.224933854711,"ham","True","True"
"294","b2487e4fe6352cfd62a8dae7c37fb9fa1db1a85d","add blast type to parameters","False","Feature Addition","f",1,2,2,0.985228136034252,5,2,4666,9,0.00236689814814815,130,4332.5,333.991892935272,2619,0,"coge",4,0.680603252078,"ham","False","True"
"191","b49a63a75af37218bf1fd3e84e7547243325119e","TestVN-356:Clean and Improve existing Selenium for GateIn","False","Preventative","f",1,1,2,0.979868756651153,11,1,647,1,8.77883680555556,2,745.5,1.05815493861212,746,0,"gatein-portal",7,0.012260111156,"ham","False","False"
"272","b4ec054130894d481b7d163c72e75696324533ea","Fix for Issue #4002 Patch by: cromwellian Review by: scottbgit-svn-id: https://google-web-toolkit.googlecode.com/svn/trunk@6405 8db76d5a-ed1c-0410-87a9-c151d255dfc7n","True","Corrective","f",1,1,1,0,6,1,3039,30,56.2266319444444,81,27,1.01778516630674,26,0,"scalagwt-gwt",23,0.576172583321,"ham","False","False"
"245","b508c83faae00e762199ccaf3150527d6c8bd514","add ncss on point feature type datasets","False","Feature Addition","t",2,12,69,5.23565077037231,3929,1879,144.797101449275,16,133.345973899624,379,17268,1.00184698658617,834,0,"thredds",6,0.787141873609,"ham","False","False"
"26","b51b0a5f5fb8cb90422d10ebe2c16a5a4a1ab8a3","Testing out my new committer account.git-svn-id: https://svn.apache.org/repos/asf/stanbol/trunk@1680367 13f79535-47bb-0310-9956-ffa450edef68n","False","Feature Addition","f",1,1,1,0,2,0,54,16,671.353055555556,3,0,0,0,0,"stanbol",21,0.785008230984,"ham","False","False"
"363","b6f3d86624ac3ac8c1ceff89d6de7cc0166e379d","Build a user-user 'model' with item subset","False","None","f",1,1,1,0,21,11,83,27,212.021053240741,3,18888,1.00471651274586,464,0,"lenskit",6,0.867287998551,"ham","False","False"
"57","b7e473cacf1dc060b9d7925bd2052248770485dc","[SHRINKWRAP-308] Fix NPE when attempting to find a URL from ShrinkWrapClassLoader pointing to an Asset that does not exist","True","Corrective","f",2,2,2,0.890491640219491,38,1,214.5,5,3.75701388888889,6,2971.5,1.19962662427682,956,0,"shrinkwrap",10,0.44145893562,"ham","False","False"
"140","b8bb58564bcd4e845fef63a48c4c130dc4427d47","Fixed failing unit test after latest changed in 1.10.x branch","True","Corrective","f",1,1,1,0,4,3,397,22,1.51501157407407,20,93,1.66006096396403,69,0,"openmrs-module-webservices",10,0.488708919902,"ham","False","True"
"257","b9204bd3eaa84e16fa59ee2d6d1ada9100e0644d","Remove libcore's dependency on bouncycastleexternal/bouncycastlen- Change to be the primary build for bouncycastle sources (as opposed to part of libcore)n- Moved OpenSSLMessageDigest from libcore to OpenSSLDigestn  It uses NativeCrypto API from core, but implements a bouncycastle specific interfacen- restored registration of bouncycastle MessageDigests for SHA-1, SHA-256, MD5n  OpenSSLProvider versions take precedence, but explicit provider of BC allows choicen- enabled native versions of SHA-384 and SHA-512n- pruned MD4 implementationnnframeworks/basen- frameworks and CoreTests modules now depend on bouncycastlen- update preloades classes for NativeBN package changen- moved CryptoTest to libcorennlibcoren- core now builds without bouncycastle sourcesn- core-tests, core-tests-support, core-tests-supportlib now depend on bouncycastlen- removed libcore/openssl directory, moving NativeBN to java/mathn- minor cleanup of Provider, Security, Services style while working on ProviderTestn- added new OpenSSLProvider registered as first provider to haven  priority over the others to ensure our native implementations are usedn- moved BouncyCastle to have priority as a provider over Harmonyn- JarVerifier and JarUtils now implicitly use OpenSSLMessageDigestn- Cleanedup OpenSSLSignature, implementation needs to be finished to move to OpenSSLProvidern- To avoid using PEMWriter from BouncyCastle, NativeCrypto now takes binary encoded certs and keysn  This is more efficient as well avoiding the base64 decode/encode of the binary datan- removed SHA-224 to match the RInnpackages/apps/CertInstallern- CertificateInstaller module now depends on bouncycastlen  this is the only app to depend on bouncycastlennsystem/coren- updated BOOTCLASSPATHnnChange-Id: I6205366b12baec4331b4a76e2c85d8324bf64b2cn","False","Feature Addition","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"android_external_javasqlite",163,0.795362255972,"ham","False","False"
"119","ba52dc09443d6dc8a043640423ba4308ac7f57ba","NMI scripts moved shifted from branches/skilar1 to branches/git-svn-id: file://localhost/tmp/svn2git/svn@4281 defb5e50-622e-49ec-a68e-d72c7db87b45n","False","None","f",1,1,11,2.49490670029311,0,362,32.9090909090909,1,158.736805555556,11,47,1.00172949369315,41,0,"saga-cpp-legacy-projects",21,0.340204903613,"ham","False","False"
"93","ba5cf6ea1303b80ac15c2feae7b174d9c99824e1","adding to_a, to_type, and find_by_type to the ast","False","Feature Addition","f",2,2,2,0.91829583405449,57,0,94.5,2,0.570792824074074,29,472.5,1.8867998030848,131,0,"nokogiri",5,0.672427347708,"ham","False","False"
"259","ba656863027e16574e5069cc78cac1fa32880c8c","suppress only self ref import stmt","False","None","f",1,1,1,0,8,3,527,5,1.72172453703704,11,54,1.58081300375781,54,0,"jaxb",5,0.136970657648,"ham","False","False"
"239","ba65af34357eb79e37480758416cdc4e184689aa","customize: fix locking accounts with passwordsWhen setting the password for a locked account, make sure to still writenthe password after the !! marker, otherwise the account will have nonpassword.n","False","None","f",1,1,1,0,2,2,172,16,73.0309259259259,2,529,1.01369282926817,6,0,"libguestfs",17,0.779678952595,"ham","False","False"
"316","bada4cee4bc5678312fd683968b3b72e6fdb8eb0","setAvailableQuantity() updated bug 1286git-svn-id: https://ncisvn.nci.nih.gov/svn/catissue/catissuecore/trunk@3052 94ead1c0-334a-aa48-b40b-39886bdb36d6n","True","Corrective","f",1,1,1,0,5,1,807,10,2.05141203703704,30,1354,1.48746911003035,875,0,"caTissue",21,0.679030576176,"ham","False","False"
"261","baed122d7d512f27aa3a3f24c0278385fe139e96","update from jarno","False","None","f",1,1,1,0,46,43,44,1,119.218321759259,2,1792,1.00838797246299,1167,0,"chipster",2,0.919854488142,"spam","True","True"
"345","bbc8164cc5d35dc54d4bcaa3660a6d982a876715","Decided to remove these annotations from who knows when.","False","None","f",1,4,26,2.43646260204697,0,139181,5353.11538461538,8,733.135786591881,29,1141.5,1.00022961546538,784,0,"cytoscape2",4,0.0899018933994,"ham","False","True"
"160","bbe0115f857957abb9d7e78ef0db9beea5c119c5","Updated Java Applet with obfuscation.","False","None","f",1,2,2,0,0,0,0,3,0.0833217592592593,5251,5386.5,10.0012501736352,5325,0,"social-engineer-toolkit",4,0.00807643678921,"ham","True","False"
"67","bbf9af0cf19e34863d0d6a2c3b7d605207570f75","am 6ab691b6: (-s ours) am f57c1564: (-s ours) Import translations. DO NOT MERGE* commit '6ab691b69ea9bc879c7ff854b5eb4f49cf0c864c':n  Import translations. DO NOT MERGEn","False","Merge","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"packages_apps_SlimLauncher",15,0.729927060522,"ham","False","False"
"317","bc5f009d75171f1f946b237e428382476946fc18","Readded nullcheck to AnimatedSprite2D::OnFlipChanged().","False","Feature Addition","f",1,1,1,0,2,1,484,22,29.1381365740741,13,34928,1.03431928453825,6899,0,"Urho3D",4,0.74223369892,"ham","False","False"
"181","bd465dcf0511a6ae758294c29a639c895db58d6d","Merge pull request #941 from mlangc/compiler-warning-in-move-class-1002444Fix compiler warning","False","Merge","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"scala-ide",11,0.0295566198026,"ham","False","False"
"153","bed646e4f6eba2b604f79917978af1d3493b79c2","Adding cleaner testgit-svn-id: file:///humgen/gsa-scr1/gsa-engineering/svn_contents/trunk@1561 348d0f76-0448-11de-a6fe-93d51630548an","False","Feature Addition","t",1,1,1,0,33,0,0,1,0,0,494,0,466,0,"Test",19,0.789997614073,"spam","False","True"
"161","bf72f679d6216e6794f62b1a46a5435db8c9fef4","Track renaming of org.apache.http.legacy.jarChange-Id: I224a4883474f81039df2203eb17272bc994c04c8n","False","None","f",1,1,3,1.58496250072116,3,3,237,53,22.9512962962963,148,113,1.02396608536956,32,0,"android_build",9,0.50087172657,"ham","False","False"
"12","bf839a994eb9144e0441ba707eeab57643ba32a2","t* _mingw.h (__MINGW_USE_UNDERSCORE_PREFIX): really fix typos.git-svn-id: svn+ssh://svn.code.sf.net/p/mingw-w64/code/trunk@684 4407c894-4637-0410-b4f5-ada5f102cad1n","True","Corrective","f",1,1,2,1,6,2,535.5,2,0.250416666666667,117,0.5,1.49833610648918,1,0,"mingw-w64",26,0.0663433022266,"ham","True","False"
"319","bf9ea2a9f3fdde3d2fc837f2c986f2ddbb88ee3b","- disabled ruby-scalaris for CentOS <= 6 (no rubygems there)git-svn-id: https://scalaris.googlecode.com/svn/trunk@2923 71766da9-9752-0410-ab17-bfafa751c56an","False","None","f",1,1,1,0,25,6,261,8,2.06472222222222,18,7419,1.48432665141935,2177,0,"scalaris",21,0.708871551194,"ham","False","False"
"255","c0b1841d42e648088f698e961010a6f5e543f5a7","Automated merge with https://code.google.com/p/robotframework/","False","Merge","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"robotframework",8,0.749758704107,"spam","False","True"
"381","c1cf6d1ce1ce8d997c56082cdce3fe89bbc0cfac","let's include the jquery.form.js file as GitHub seems somewhat unreliable.git-svn-id: https://okapi.googlecode.com/svn/trunk@5818 0cd2bb99-014b-0410-b875-5d0485b745edn","False","None","f",1,2,2,0.0353958324379338,805,1,25,1,16.1447800925926,1,445.5,0.515484881092602,78,0,"okapi",24,0.829069979325,"ham","False","False"
"177","c22b68d93ace42864e1f6190040e51133a7a1476","Removing old BDA files.SVN-Revision: 1871n","False","None","f",1,12,43,4.30106585318479,0,6346,147.581395348837,3,0,163,3964,0,3899,0,"nci-term-browser",7,0.740227305341,"ham","False","False"
"371","c2567eea9bdf0b4e7da2710eaa1365f5646a3d0e","jaxws -> JAX-WS","False","None","f",1,1,2,0.91829583405449,3,3,270.5,10,106.738912037037,29,1294.5,1.00702649095524,1155,0,"jaxws",3,0.0647507838347,"ham","False","False"
"338","c38941f06d0e91266c4a7b922e86512fe0ed6ec7","(DBFLUTE-296){Java/C#}: AccessContextu00e3u0081u00abu00e6u00b1u008eu00e7u0094u00a8u00e7u009au0084u00e3u0081u00aau00e5u0080u00a4(Key,Value)u00e3u0082u0092u00e6u00a0u00bcu00e7u00b4u008du00e3u0081u00a7u00e3u0081u008du00e3u0082u008bu00e3u0082u0088u00e3u0081u0086u00e3u0081u00abu00e3u0081u0099u00e3u0082u008b","False","None","f",1,2,2,0.995727452084926,50,2,179.5,1,163.790798611111,7,9120.5,1.00428660636311,9121,0,"dbflute",8,0.431709401489,"ham","False","True"
"190","c3ce9da66f87e1def0cf83c6fb5fc7c032398adc","* Merged in new serialization scheme.","False","Feature Addition","t",3,9,22,3.59294451584114,1697,1444,265.772727272727,6,22.3805471380471,603,1575.5,1.11793956631655,1271,0.713941830054197,"kaffe",4,9.72552658191e-05,"ham","False","False"
"92","c4ee34d4cc326032e7301d8f97129e610cfc5e1c","[maven-release-plugin] prepare for next development iteration","False","None","f",8,8,8,2.88836019629889,23,23,328.375,9,0.000651041666666667,352,711.5,411.4,13,0,"richfaces",6,0.5,"ham","False","True"
"187","c5f2a7af7679e46ae08bbe399680495b9bc6679a","I fixed the authority in Email to point to the EmailProvider's authority, and I added the EmailProvider to the manifest.","True","Corrective","f",2,2,2,0.811278124459133,7,1,622,3,10.9360590277778,13,0.5,0.522860154591795,0,0,"packages_apps_Email",11,0.630669937,"ham","False","False"
"19","c6098ef1fc69fe117343cc2e3db0d2b97b2daa6f","SharedPreferences commit -> apply.Change-Id: I3c54bcd78ed74107840254a9861dc68f9bec3cc8n","False","None","f",1,1,1,0,2,2,1108,5,1.11611111111111,12,0,0,0,0,"android_packages_apps_DeskClock",6,0.601161020146,"ham","True","True"
"365","c77bd8073ea879114c21a92df059a4d90b65a133","added windows batch filegit-svn-id: http://anonsvn.jboss.org/repos/hornetq/trunk@4174 7e4d6552-b66c-0410-90c2-bdaa8f2d6dd4n","False","Feature Addition","t",1,1,1,0,17,0,0,1,0,0,1521,0,459,0,"hornetq-old",19,0.00224983471667,"ham","False","True"
"309","c7b8d867a1965675eafd5c6d34fbb313cce4384a","fix init library set u00e2u0080u0094 register custom flex sdk library set for module","True","Corrective","t",1,3,3,0.725185986892443,25,23,109.666666666667,5,16.7348919753086,16,2486,1.01997471215293,2487,0,"intellij-plugins",12,0.5,"ham","False","False"
"99","ca8ba5cdd752f495b02076d1b5e315be83686f71","Changes.","False","None","f",1,1,1,0,4,1,1163,5,0.841400462962963,85,871,2.18849471092342,143,0,"Colloquy",1,0.34856169929,"ham","True","True"
"62","cb2306b4032fee340394d53ca808e521002da082","how about this?git-svn-id: https://valelab.ucsf.edu/svn/micromanager2/trunk@5910 d0ab736e-dc22-4aeb-8dc9-08def0aa14fdn","False","None","f",1,1,1,0,1,1,155,5,0.0003125,19,1802,3201,53,0,"PrecisExciteTCP",16,0.592183768001,"ham","True","True"
"113","cc2e456256540b1db74d92ec2e621c1ad0eb3543","am 4ccb60a8: am 33769eea: Merge change 24203 into eclairMerge commit '4ccb60a894badfea7365e43ac87ba63e20fb5bdd'nn* commit '4ccb60a894badfea7365e43ac87ba63e20fb5bdd':n  Updating samplePlugin to use java surface views.n","False","Merge","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"development",19,0.5,"ham","False","False"
"167","cd1b1185095cae1f1bc75f7541f29d71addbce00","Moving other beangit-svn-id: http://svn.encuesta.me/trunk/encuestame@410 39e2479b-dd58-4041-9f67-69c9b71f0610n","False","None","f",1,1,2,0.106792032375842,70,1,143.5,2,0.0117824074074074,1,4294.5,21.7180746561886,1341,0,"encuestame",15,0.799453285402,"ham","False","True"
"34","cd2ca63c5a9d58243432720f9d58f07e21e4233e","async retrieval of private document URL","False","Non Functional","f",1,1,2,0.976874012626528,51,5,134,4,5.01125,14,1351.5,1.5625926268135,201,0,"overview-server",5,0.783158073501,"ham","False","False"
"229","cd3bc7c76ff86214b299bba75617c60099b45664","*** empty log message ***","False","None","f",1,1,1,0,2,2,112,2,0.00163194444444444,21,710,613.765957446808,710,0,"eclipse",2,0.687183804323,"ham","True","True"
"370","cfe5fbc0a12e2ed5c5b35125b0ff276a940b79f2","* src/files.c (tryopen, tryclose): Move to the top. Be static.","False","None","f",2,2,2,0.367498494827291,40,31,854.5,5,0.0278935185185185,40,128.5,48.192744097235,62,0.182501370807236,"bison",8,0.538077791926,"ham","False","False"
"149","d1a1883ac71ae46aef2dfe195236eef8ceda5c17","fixes to make mipmaps work","True","Corrective","t",1,1,1,0,17,11,2561,3,10.8075925925926,18,6435,1.09252754407909,181,0,"processing",4,0.576869110874,"ham","True","True"
"154","d23d6d6ace1233559fcacb16d3f93cca9f3d197c","GS-704 Fix for workaround for deadlock was added: after discovery mechanism is stopped by pressing on Stop button in Discovery Group Selection dialog and then started, discovery will be preformed only with the same jini groups that performed before stopping .Reviewer: Gershonnnsvn path=/trunk/gigaspaces/; revision=14260nnnFormer-commit-id: 47c5c7580fca705e8106532561ad3520b7983b51","True","Corrective","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OpenSpaces",33,0.76474147453,"ham","False","False"
"249","d288562860bb61442983d5e9b8df4be7dd928bb6","synchronization with native branch","False","None","f",1,1,1,0,25,1,72,1,0.00327546296296296,4,17797,306.30035335689,10989,0,"android-arabic-reader",3,0.0896592430871,"ham","False","True"
"193","d6191b477cbea7ef437fa37987705dfae34111a9","minor: changed logging config for the indexing tool so that it does not print solrtexttagger WARN level loggingsgit-svn-id: https://svn.apache.org/repos/asf/stanbol/trunk@1691368 13f79535-47bb-0310-9956-ffa450edef68n","False","None","f",1,1,1,0,3,1,54,16,749.829479166667,3,9850,1.00133363655042,3014,0,"stanbol",27,0.976860385329,"spam","False","False"
"233","d6cc802023ae088a6d3ef13638e6db65030035ca","[fb] Do not show Sentry warning when selecting files in a Sentry directoryShow only the directory warning.n","False","None","f",1,1,1,0,1,1,157,33,63.5464467592593,48,10424,1.01573652109595,8025,0,"hue",11,0.5,"ham","False","False"
"36","d79fe29c3a14d274426f931200bb838c2d77a227","HIVE-3465. insert into statement overwrites if target table is prefixed with database name (Navis Ryu via cws)git-svn-id: https://svn.apache.org/repos/asf/hive/trunk@1390343 13f79535-47bb-0310-9956-ffa450edef68n","True","Corrective","f",1,3,5,0.626764027266455,434,11,2009.4,19,61.891375,338,1108,1.00576502577124,553,0,"hive",29,0.776717192805,"ham","False","False"
"289","d8c3d9e89fc0af9b5fb641e9429cfeea8429c997","New changes back","False","Feature Addition","f",1,1,1,0,3,3,7274,10,0.00177083333333333,584,446,565.705882352941,322,0,"ORCID-Source",2,0.93602762337,"spam","True","True"
"274","d9438a3bc20742c0d66a6f5bc4ac9ad55205a738","https://issues.apache.org/jira/browse/MYFACES-3456git-svn-id: https://svn.apache.org/repos/asf/myfaces/core/trunk@1237079 13f79535-47bb-0310-9956-ffa450edef68n","False","None","f",1,2,4,0.775332453996932,47,15,509.25,22,42.8315364583333,133,1076.5,1.02795232493928,1016,0,"myfaces",25,0.431647384445,"ham","False","False"
"237","d9c74f63e13b962d3eb6a9db05502277b157f6ad","All tests writing temporary files are updated to use cv::tempfile() function","False","Preventative","t",1,16,26,3.73489795517426,502,440,479.076923076923,37,114.984719106125,348,3522.5,1.00086944862717,1980,0,"opencv",10,0.5,"ham","False","False"
